3.78128078765249	5.44215438761170
2.43249581033817	6.07651471592282
3.21118183511746	6.24643171994862
2.91803555667781	6.27161027751042
3.52611751789418	4.60913409758358
3.70209580946075	3.01361829496219
3.86940156427614	3.89199465235003
2.92159668152294	4.39411924916769
3.25388386619236	6.19771036056162
3.29596233781014	5.68010085672196
2.57664413310216	6.14529700970547
3.12280505622197	6.52537234790769
3.58589943783132	3.18195503246623
3.43516774755478	5.93048200421969
2.82069405622400	3.62612456369025
2.05118295682869	4.47772749231874
3.95148101176278	2.21043555371191
3.93429717241496	3.92815989733583
3.21023589819702	4.86930264414016
2.82774949878821	4.26602664673706
2.07380355704021	5.97604989404077
3.90291331425138	3.92342343751050
3.73447167803857	4.75361929850080
1.55182254779934	4.23755586676851
1.65996620744061	5.46253919404167
1.67356236785035	4.77700088997391
4.13634394627447	4.86437822823951
4.31688273955365	5.03491447010903
2.36050773651348	4.23448726227110
1.28760236999656	5.85887474351119
3.80870288536709	2.81565601963262
1.61496421340136	4.46478038456811
2.30033419812178	5.50603317758692
2.95012559283706	6.02075445547180
1.31963572100493	4.67789249583400
2.57506021651934	3.11183962475206
3.31113803577762	4.28122792478288
2.27866542849563	3.44008352176504
3.20242485315690	4.23822156225212
3.63952312037575	4.17919263570347
2.35254059699154	5.17591839238885
2.30910684655083	4.50959107734873
3.28061491925217	4.04268747565489
2.78458522620979	3.93736326554645
1.82380543623521	6.03611956718178
2.96614155182265	5.83115501536813
1.90194152328378	3.62401394315572
3.59449313363689	5.68109927786659
4.67328591473153	5.88738301182739
2.29647272429484	4.12981973651799
3.34082063892025	5.04231941999795
2.27855678352657	5.33934303273906
3.65057851429854	5.55502938363589
5.69775918002829	4.29541897296258
4.56117364668919	5.74764230745353
4.19484218702942	3.95162733351226
0.278625825029149	4.11433301334571
1.85999642693061	5.09097935030101
2.88534740130495	5.66551876455361
2.60730093163794	4.78304187835042
4.02190316943503	3.75239953899145
4.26473639565203	2.65063845899972
0.453300348882794	6.01610919828148
5.05357993807243	5.55534294120694
3.29651477177162	5.58047993181783
1.61582806266893	4.56967499549694
3.62011789791394	5.33187515640366
3.21826262358477	5.66684717651505
1.47264083093190	4.92426248366509
3.24238105574979	4.80975138725918
3.36513777245179	4.38966873053817
1.62930762398186	4.78853461515559
3.06071215256657	5.98678265506984
3.22827802181955	3.07532481096008
3.23333622057199	4.86344108035299
3.70893608846243	4.76501503169636
2.54705754242309	5.36820570838451
2.61403862919550	4.39672569682698
3.25244239130315	3.87058124002430
2.75798091947891	6.38541263135468
3.07005290069936	7.15145530076504
2.66140876104243	4.40694872794191
1.62910395884031	5.37171969305917
3.14907055443571	3.94512431161856
3.74428593881729	5.64661190298474
3.02349519648354	5.45280323969889
5.03197465465857	3.87356275010382
2.97023335815952	5.40252649320564
2.66587050547838	5.54998465261417
3.93004333999901	4.47208932612847
3.00693924603240	5.53879295796643
2.42887999421491	5.19883435043659
2.89485814051045	4.85630492080446
3.32245510165443	6.68823222822286
1.18109408969816	4.66718745196866
4.15704079563614	6.42058049616794
4.05760126519827	5.00300824630170
3.64883247481681	3.67627480320721
2.59166452787354	5.14690042155499
3.06217498598903	3.59234987537576
4.92614717723761	3.79256967557878
3.15565483623005	6.22080839452823
2.70195585493666	6.05118591601517
4.01045989749599	5.79737482809269
3.62503964189885	5.35890997085513
2.82549291677153	4.39382470728785
3.22618758767007	6.77239181869704
1.58837925649795	4.68042563464852
3.42523674933658	5.07055462726522
2.03357088140478	3.19489416303053
3.28596445694349	5.52084659179878
2.24856115767462	3.39114275118257
3.62801781622246	6.51013214283164
2.81679963685481	4.70529931345326
3.37012818675929	7.40002726074733
3.04560906947863	5.07560131720522
3.25747980242237	7.02750557627507
1.11039539140293	5.15892967170321
1.35276369179608	5.54652574211030
2.33438074328288	3.71520992937160
2.47896703571868	5.43457691823086
4.11523046445772	4.58479809624000
0.853223745732403	5.09045653265319
2.06690332761306	2.87208946531721
2.05991276988299	5.41351850723047
3.26462704065619	5.30349698921778
1.06320623393845	4.26556655784077
1.13885838465796	4.95343169708625
3.36969796521745	3.68591047029147
2.47487344573571	5.59479728375638
4.00736715388685	5.71115190539032
3.11929336999790	7.28779142794457
3.25587333734480	6.03208864041471
2.28460658578262	5.72131308240938
3.91657829403745	5.29301775848528
4.31658091807970	5.60180394722734
3.46420921064895	5.79681885481429
2.86350747226368	4.76131267058250
1.97019160030775	4.02061122979517
3.41856673303814	5.62428868314841
2.76936160370978	4.83370917651980
2.23168107063334	4.92250253643147
2.92120322896019	6.64668510688595
1.35283612757779	6.66357386952795
3.55516542772527	3.61168917591814
1.61339219969520	4.38180447916669
4.00556833514128	5.28236331407560
2.81231428390750	4.57530112997106
2.48922262147423	5.51157461769297
3.82099738948969	5.69465040888679
3.00199039257459	4.13247898402076
2.57333153819719	4.08012786974293
3.07730521168043	4.94571314058571
3.79415193668841	5.88895786672852
2.79817834126679	2.80480755584383
4.00119840323716	6.11705044324281
2.89307589037682	4.46051084853376
3.29971696721649	4.58815129415303
4.04165843255885	4.96387406781707
2.65630873712332	5.45956887107238
2.93533368073054	5.17553200131117
1.45659155921803	3.24442371149020
3.10609813218361	3.56678872307765
2.32454346169132	5.44794555193554
4.73892030241545	6.23806831236546
1.49938422989658	4.82790620881059
1.59760295570017	5.14349467972619
3.68325492862453	4.21615004457884
1.91917318395294	4.53406020330919
2.91389382500403	5.65557095380162
4.29638269939649	4.45025364501989
3.68270789312008	4.17470988279139
2.23272947443403	4.61635102670825
2.97820207197437	5.89245140578680
0.957874698676337	5.22353686747891
2.06771931581336	4.22249076289273
2.48505360467046	3.16149485399325
3.46642228670364	5.16571427923776
